tkt_id,player_id,ticket_no,tkt_amt,purchase_time,win_amt,channel_id,channel_name,purchase_trans_id,win_trans_id
3211606,37556,3.21161E+11,40,40:12.2,0,2,WEB,2227415,2227415
3211607,37556,3.21161E+11,40,40:12.3,100,2,WEB,2227417,2269738
3213354,37387,3.21335E+11,40,56:03.5,0,2,WEB,2228316,2228316
3213355,37387,3.21336E+11,40,56:03.5,0,2,WEB,2228318,2228318
3216002,37795,3.216E+11,40,22:50.8,0,2,WEB,2229773,2229773
3216003,37795,3.216E+11,40,22:50.9,0,2,WEB,2229775,2229775
3216584,37759,3.21658E+11,40,28:00.6,0,2,WEB,2230068,2230068
3224389,37707,3.22439E+11,40,44:23.5,0,2,WEB,2234317,2234317
3225938,37427,3.22594E+11,40,56:20.6,100,2,WEB,2234997,2270909
3227182,24626,3.22718E+11,40,07:58.5,0,2,WEB,2235633,2235633
3227183,24626,3.22718E+11,40,07:58.6,0,2,WEB,2235635,2235635
3228823,37504,3.22882E+11,40,20:39.2,0,2,WEB,2236463,2236463
3229246,36826,3.22925E+11,40,25:01.8,100,2,WEB,2236615,2271168
3230505,37337,3.23051E+11,40,37:35.8,100,2,WEB,2237257,2271391
3231193,37007,3.23119E+11,40,42:11.4,0,2,WEB,2237571,2237571
3231194,37479,3.23119E+11,40,42:12.5,0,2,WEB,2237573,2237573
3231382,37479,3.23138E+11,40,43:14.2,0,2,WEB,2237625,2237625
3232775,37307,3.23278E+11,40,54:44.7,0,2,WEB,2238374,2238374
3233130,37417,3.23313E+11,40,57:07.0,0,2,WEB,2238512,2238512
3233623,37701,032336230090,40,00:52.6,0,2,WEB,2238803,2238803
3233761,37144,3.23376E+11,40,02:13.8,100,2,WEB,2238890,2271614
3234376,37293,3.23438E+11,40,05:42.7,0,2,WEB,2239129,2239129
3240138,37766,3.24014E+11,40,51:25.2,0,2,WEB,2242413,2242413
3242170,37584,3.24217E+11,40,12:00.5,0,2,WEB,2243712,2243712
3242218,37584,3.24222E+11,40,12:17.2,100,2,WEB,2243731,2272408
3242522,37584,3.24252E+11,40,14:04.3,0,2,WEB,2243874,2243874
3242527,37291,3.24253E+11,40,14:08.8,0,2,WEB,2243881,2243881
3243890,36954,3.24389E+11,40,23:08.6,0,2,WEB,2244588,2244588
3245611,37769,3.24561E+11,40,35:20.3,100,2,WEB,2245415,2272696
3246043,25180,3.24604E+11,40,38:04.3,0,6,WEB (QR CODE),NULL,NULL
3249307,37634,3.24931E+11,40,03:29.0,0,2,WEB,2247616,2247616
3249308,37634,3.24931E+11,40,03:29.1,0,2,WEB,2247618,2247618
3249309,37634,3.24931E+11,40,03:29.1,0,2,WEB,2247620,2247620
3249663,36678,3.24966E+11,40,06:48.8,0,2,WEB,2247863,2247863
3249832,37463,032498320015,40,08:28.5,100,2,WEB,2247964,2272997
3251100,37771,3.2511E+11,40,20:48.4,0,2,WEB,2248819,2248819
3251125,37405,3.25113E+11,40,21:09.6,100,2,WEB,2248844,2273167
3253241,37257,3.25324E+11,40,41:24.3,0,2,WEB,2250553,2250553
3253249,37770,3.25325E+11,40,41:30.0,0,2,WEB,2250560,2250560
3253250,37770,3.25325E+11,40,41:30.1,0,2,WEB,2250566,2250566
3253926,37123,3.25393E+11,40,47:53.9,0,2,WEB,2251042,2251042
3255488,37407,3.25549E+11,40,20:33.7,0,2,WEB,2252679,2252679
3255489,37407,3.25549E+11,40,20:33.8,0,2,WEB,2252681,2252681
3255490,37407,032554900028,40,20:33.8,0,2,WEB,2252683,2252683
3255491,37407,3.25549E+11,40,20:33.9,100,2,WEB,2252687,2344751
3255492,37407,032554920074,40,20:34.0,100,2,WEB,2252689,2344763
3255757,34112,3.25576E+11,40,26:19.0,0,2,WEB,2253124,2253124
3256938,37532,3.25694E+11,40,01:45.5,0,2,WEB,2257755,2257755
3257415,25064,032574150067,40,23:15.1,100,2,WEB,2260893,2345087
3257707,37126,3.25771E+11,40,39:59.8,0,2,WEB,2262886,2262886
3257708,37126,3.25771E+11,40,39:59.8,0,2,WEB,2262888,2262888
3257784,37504,3.25778E+11,40,45:14.8,0,2,WEB,2263517,2263517
3259864,37446,3.25986E+11,40,46:04.4,0,2,WEB,2275025,2275025
3260153,37623,032601530040,40,05:24.6,0,2,WEB,2275644,2275644
3260543,37198,032605430060,40,09:47.0,0,2,WEB,2276433,2276433
3260852,37139,3.26085E+11,40,33:36.1,0,2,WEB,2276944,2276944
3261397,37603,3.2614E+11,40,59:18.1,0,2,WEB,2277832,2277832
3262529,37589,3.26253E+11,40,44:04.1,0,2,WEB,2279635,2279635
3262530,37589,3.26253E+11,40,44:04.2,0,2,WEB,2279637,2279637
3262531,37589,3.26253E+11,40,44:04.2,0,2,WEB,2279639,2279639
3262532,37589,032625320038,40,44:04.3,0,2,WEB,2279641,2279641
3262677,37058,3.26268E+11,40,49:50.4,0,2,WEB,2279920,2279920
3262678,37058,3.26268E+11,40,49:50.5,0,2,WEB,2279922,2279922
3263007,37464,3.26301E+11,40,02:10.6,100,2,WEB,2280540,2346427
3263900,37515,032639000077,40,30:06.5,0,2,WEB,2281908,2281908
3263901,37515,3.2639E+11,40,30:06.5,0,2,WEB,2281910,2281910
3264286,37556,3.26429E+11,40,44:47.0,100,2,WEB,2282492,2346749
3264933,37463,3.26493E+11,40,56:44.2,100,2,WEB,2283296,2346864
3265070,37728,3.26507E+11,40,00:11.8,100,2,WEB,2283513,2346909
3265071,37728,032650710065,40,00:11.9,0,2,WEB,2283515,2283515
3265072,37728,3.26507E+11,40,00:11.9,100,2,WEB,2283517,2346920
3266905,37144,003266905004,40,41:31.4,100,2,WEB,2285527,2347203
3267376,37759,3.26738E+11,40,52:39.2,0,2,WEB,2286136,2286136
3267466,37624,3.26747E+11,40,54:18.6,0,2,WEB,2286220,2286220
3267876,37031,3.26788E+11,40,02:30.0,0,2,WEB,2286600,2286600
3267886,37031,3.26789E+11,40,02:52.4,0,2,WEB,2286614,2286614
3269192,37597,3.26919E+11,40,24:35.3,0,2,WEB,2287961,2287961
3269193,37597,3.26919E+11,40,24:35.4,0,2,WEB,2287963,2287963
3269194,37597,3.26919E+11,40,24:35.4,0,2,WEB,2287965,2287965
3269195,37597,3.2692E+11,40,24:35.5,0,2,WEB,2287967,2287967
3269196,37597,3.2692E+11,40,24:35.5,0,2,WEB,2287969,2287969
3269197,37597,032691970096,40,24:35.6,0,2,WEB,2287971,2287971
3269198,37597,3.2692E+11,40,24:35.6,100,2,WEB,2287973,2347621
3269199,37597,3.2692E+11,40,24:35.7,100,2,WEB,2287975,2347631
3269200,37597,3.2692E+11,40,24:35.7,0,2,WEB,2287977,2287977
3269380,37479,3.26938E+11,40,27:10.8,0,2,WEB,2288171,2288171
3269555,37769,3.26956E+11,40,30:30.9,100,2,WEB,2288314,2347665
3269772,25193,3.26977E+11,40,34:53.6,0,6,WEB (QR CODE),NULL,NULL
3271323,37504,3.27132E+11,40,59:24.9,0,2,WEB,2290017,2290017
3272262,37690,3.27226E+11,40,14:23.6,0,2,WEB,2290967,2290967
3272351,37810,3.27235E+11,40,15:46.2,0,2,WEB,2291050,2291050
3274328,36665,032743280040,40,46:44.2,0,2,WEB,2293020,2293020
3274329,36665,3.27433E+11,40,46:44.3,0,2,WEB,2293022,2293022
3274330,36665,3.27433E+11,40,46:44.4,0,2,WEB,2293024,2293024
3274331,36665,3.27433E+11,40,46:44.4,0,2,WEB,2293026,2293026
3274332,36665,032743320091,40,46:44.5,0,2,WEB,2293028,2293028
3275401,37272,032754010068,40,59:55.9,0,2,WEB,2293881,2293881
3275402,37272,3.2754E+11,40,59:55.9,0,2,WEB,2293885,2293885
3275420,37504,3.27542E+11,40,00:19.4,0,2,WEB,2293904,2293904
3277467,37712,3.27747E+11,40,25:20.1,100,2,WEB,2295694,2348815
3286617,36908,3.28662E+11,40,23:48.5,0,2,WEB,2302775,2302775
3286619,36908,3.28662E+11,40,23:48.6,100,2,WEB,2302778,2350015
3286623,36908,3.28662E+11,40,23:48.6,0,2,WEB,2302782,2302782
3286718,25070,3.28672E+11,40,25:21.5,0,2,WEB,2302881,2302881
3287432,26396,3.28743E+11,40,32:57.8,100,2,WEB,2303344,2350086
3289023,37291,3.28902E+11,40,55:02.4,0,2,WEB,2304450,2304450
3289105,37231,3.28911E+11,40,56:21.8,0,2,WEB,2304511,2304511
3289106,37231,3.28911E+11,40,56:21.9,0,2,WEB,2304513,2304513
3290861,37079,3.29086E+11,40,17:26.3,100,2,WEB,2305637,2350466
3291097,37196,3.2911E+11,40,20:09.1,0,2,WEB,2305783,2305783
3291166,37489,3.29117E+11,40,21:01.1,0,2,WEB,2305825,2305825
3292094,37207,032920940012,40,31:28.7,0,2,WEB,2306365,2306365
3292569,37100,3.29257E+11,40,38:50.0,100,2,WEB,2306725,2350720
3293691,37106,3.29369E+11,40,51:26.7,0,2,WEB,2307493,2307493
3295028,37275,3.29503E+11,40,03:00.3,100,2,WEB,2308073,2350879
3296179,37307,3.29618E+11,40,13:01.0,0,2,WEB,2308588,2308588
3297152,37031,3.29715E+11,40,25:28.4,100,2,WEB,2309247,2351045
3297572,37520,3.29757E+11,40,31:00.0,0,2,WEB,2309561,2309561
3299652,37701,3.29965E+11,40,53:18.3,0,2,WEB,2310709,2310709
3299748,37611,032997480091,40,54:32.1,0,2,WEB,2310768,2310768
3301120,37498,3.30112E+11,40,07:50.5,0,2,WEB,2311481,2311481
3302161,25168,3.30216E+11,40,18:20.3,100,6,WEB (QR CODE),NULL,2351555
3302475,25168,033024750078,40,21:30.0,0,6,WEB (QR CODE),NULL,NULL
3302849,25168,3.30285E+11,40,24:12.6,0,6,WEB (QR CODE),NULL,NULL
3306031,37393,3.30603E+11,40,57:22.9,0,2,WEB,2313927,2313927
3306996,37301,3.307E+11,40,06:39.3,0,2,WEB,2314317,2314317
3311079,34108,3.31108E+11,40,47:00.9,0,2,WEB,2316613,2316613
3311080,34108,3.31108E+11,40,47:00.9,0,2,WEB,2316615,2316615
3311081,34108,3.31108E+11,40,47:01.0,0,2,WEB,2316618,2316618
3311227,37027,3.31123E+11,40,48:54.0,100,2,WEB,2316710,2352246
3311235,37027,3.31124E+11,40,49:02.4,0,2,WEB,2316721,2316721
3311240,37027,3.31124E+11,40,49:08.4,100,2,WEB,2316728,2352260
3311245,37027,3.31125E+11,40,49:14.7,0,2,WEB,2316735,2316735
3311253,37027,3.31125E+11,40,49:23.0,0,2,WEB,2316747,2316747
3311417,37115,3.31142E+11,40,51:49.4,0,2,WEB,2316899,2316899
3311613,37647,3.31161E+11,40,53:49.1,100,2,WEB,2316991,2352285
3311674,37585,3.31167E+11,40,55:06.7,0,2,WEB,2317040,2317040
3311675,37585,3.31168E+11,40,55:06.8,0,2,WEB,2317042,2317042
3311676,37585,3.31168E+11,40,55:06.8,0,2,WEB,2317044,2317044
3311677,37585,3.31168E+11,40,55:06.9,0,2,WEB,2317046,2317046
3311678,37585,033116780040,40,55:07.0,0,2,WEB,2317048,2317048
3312474,37692,3.31247E+11,40,02:05.5,0,2,WEB,2317463,2317463
3312475,37692,3.31248E+11,40,02:05.6,0,2,WEB,2317467,2317467
3312740,27875,3.31274E+11,40,05:17.5,0,2,WEB,2317653,2317653
3313540,25064,3.31354E+11,40,13:14.9,100,2,WEB,2318078,2352525
3315570,37337,3.31557E+11,40,30:52.7,0,2,WEB,2319123,2319123
3318659,37417,3.31866E+11,40,54:34.1,100,2,WEB,2320825,2352951
3320102,36954,3.3201E+11,40,04:57.8,0,2,WEB,2321555,2321555
3320906,35976,3.32091E+11,40,12:46.6,100,2,WEB,2322085,2353206
3320907,35976,3.32091E+11,40,12:46.6,0,2,WEB,2322087,2322087
3321914,37288,3.32191E+11,40,21:27.3,0,2,WEB,2322534,2322534
3322985,37387,3.32299E+11,40,29:33.8,0,2,WEB,2323017,2323017
3322986,37387,3.32299E+11,40,29:33.9,0,2,WEB,2323019,2323019
3322987,37387,3.32299E+11,40,29:34.0,0,2,WEB,2323021,2323021
3323813,37468,3.32381E+11,40,35:56.7,0,2,WEB,2323373,2323373
3324187,37079,3.32419E+11,40,38:43.5,0,2,WEB,2323572,2323572
3324446,37079,3.32445E+11,40,40:32.6,100,2,WEB,2323680,2353428
3324570,25207,3.32457E+11,40,41:11.0,0,6,WEB (QR CODE),NULL,NULL
3326052,37079,3.32605E+11,40,53:06.9,0,2,WEB,2324398,2324398
3326451,37584,3.32645E+11,40,56:14.5,0,2,WEB,2324609,2324609
3326475,37584,3.32648E+11,40,56:30.3,0,2,WEB,2324622,2324622
3326630,27060,003326630008,40,57:38.7,0,2,WEB,2324688,2324688
3326631,27060,033266310081,40,57:38.7,0,2,WEB,2324690,2324690
3326632,27060,3.32663E+11,40,57:38.8,0,2,WEB,2324692,2324692
3326633,27060,3.32663E+11,40,57:38.8,0,2,WEB,2324694,2324694
3326634,27060,3.32663E+11,40,57:38.9,100,2,WEB,2324696,2353598
3329647,37766,3.32965E+11,40,23:39.5,0,2,WEB,2326257,2326257
3332905,36954,3.33291E+11,40,54:28.4,0,2,WEB,2328269,2328269
3333790,37407,033337900064,40,03:22.9,0,2,WEB,2328927,2328927
3333791,37407,3.33379E+11,40,03:23.0,0,2,WEB,2328929,2328929
3333792,37407,3.33379E+11,40,03:23.0,0,2,WEB,2328931,2328931
3333793,37407,3.33379E+11,40,03:23.1,0,2,WEB,2328933,2328933
3333794,37407,3.33379E+11,40,03:23.2,0,2,WEB,2328936,2328936
3333795,37407,3.3338E+11,40,03:23.2,0,2,WEB,2328940,2328940
3333796,37407,033337960079,40,03:23.3,0,2,WEB,2328942,2328942
3333797,37407,3.3338E+11,40,03:23.3,100,2,WEB,2328944,2354414
3333798,37407,3.3338E+11,40,03:23.4,0,2,WEB,2328946,2328946
3333799,37407,3.3338E+11,40,03:23.5,0,2,WEB,2328948,2328948
3335347,37705,3.33535E+11,40,21:02.7,0,2,WEB,2330170,2330170
3336803,37633,3.3368E+11,40,37:30.9,0,2,WEB,2331408,2331408
3336832,37246,3.33683E+11,40,38:00.8,0,2,WEB,2331446,2331446
3336981,37371,3.33698E+11,40,40:14.5,0,2,WEB,2331582,2331582
3337857,26396,3.33786E+11,40,50:24.3,0,2,WEB,2332379,2332379
3338756,37393,3.33876E+11,40,09:59.4,0,2,WEB,2333267,2333267
3338770,37395,3.33877E+11,40,10:37.0,0,2,WEB,2333289,2333289
3338848,37139,3.33885E+11,40,13:31.8,0,2,WEB,2333400,2333400
3339613,37427,3.33961E+11,40,29:42.6,0,2,WEB,2334967,2334967
3339826,37532,3.33983E+11,40,36:36.8,0,2,WEB,2336171,2336171
3340981,37058,3.34098E+11,40,13:15.8,0,2,WEB,2341907,2341907
3340982,37058,3.34098E+11,40,13:15.9,0,2,WEB,2341909,2341909
3340983,37058,3.34098E+11,40,13:15.9,0,2,WEB,2341911,2341911
3340984,37058,3.34098E+11,40,13:16.0,100,2,WEB,2341913,2423989
3340985,37058,3.34099E+11,40,13:16.1,0,2,WEB,2341915,2341915
3341477,34112,3.34148E+11,40,33:01.0,0,2,WEB,2344580,2344580
3341765,25064,3.34177E+11,40,45:51.8,0,2,WEB,2346065,2346065
3342001,37589,3.342E+11,40,57:17.8,100,2,WEB,2347816,2424276
3342567,37623,3.34257E+11,40,29:22.1,0,2,WEB,2351879,2351879
3343176,37301,3.34318E+11,40,22:41.5,0,2,WEB,2355425,2355425
3343933,37407,3.34393E+11,40,28:28.3,100,2,WEB,2356735,2424752
3343934,37407,3.34393E+11,40,28:28.4,0,2,WEB,2356737,2356737
3343935,37407,3.34394E+11,40,28:28.4,0,2,WEB,2356739,2356739
3343936,37407,3.34394E+11,40,28:28.5,0,2,WEB,2356741,2356741
3343937,37407,3.34394E+11,40,28:28.5,0,2,WEB,2356743,2356743
3343938,37407,033439380049,40,28:28.6,100,2,WEB,2356745,2424766
3343939,37407,033439390094,40,28:28.7,0,2,WEB,2356747,2356747
3344012,37417,3.34401E+11,40,45:58.6,0,2,WEB,2356907,2356907
3344014,37417,3.34401E+11,40,47:05.4,0,2,WEB,2356911,2356911
3344922,37766,3.34492E+11,40,51:44.4,0,2,WEB,2358781,2358781
3345310,27875,3.34531E+11,40,11:12.9,0,2,WEB,2359354,2359354
3345763,37554,3.34576E+11,40,30:11.1,0,2,WEB,2360066,2360066
3345772,37554,003345772007,40,30:49.2,0,2,WEB,2360089,2360089
3347238,26396,3.34724E+11,40,24:37.8,100,2,WEB,2362459,2425749
3347592,37031,3.34759E+11,40,37:23.1,0,2,WEB,2362971,2362971
3349266,37198,3.34927E+11,40,27:35.8,0,2,WEB,2365360,2365360
3349316,37231,3.34932E+11,40,29:04.4,0,2,WEB,2365452,2365452
3349496,37634,3.3495E+11,40,35:56.9,0,2,WEB,2365803,2365803
3350248,37741,3.35025E+11,40,52:28.0,0,2,WEB,2366692,2366692
3350837,25125,3.35084E+11,40,02:47.0,0,6,WEB (QR CODE),NULL,NULL
3350879,25125,3.35088E+11,40,04:37.6,0,6,WEB (QR CODE),NULL,NULL
3350928,25125,3.35093E+11,40,05:39.6,0,6,WEB (QR CODE),NULL,NULL
3351980,37479,3.35198E+11,40,27:43.4,0,2,WEB,2368651,2368651
3354213,24679,3.35421E+11,40,08:32.0,0,2,WEB,2371228,2371228
3354214,24679,3.35421E+11,40,08:32.0,0,2,WEB,2371230,2371230
3354307,24679,3.35431E+11,40,10:26.3,0,2,WEB,2371330,2371330
3354443,24679,3.35444E+11,40,12:50.2,0,2,WEB,2371456,2371456
3355140,37257,3.35514E+11,40,25:29.5,0,2,WEB,2372184,2372184
3356635,37177,3.35664E+11,40,48:56.8,0,2,WEB,2373505,2373505
3356826,24679,3.35683E+11,40,52:38.5,0,2,WEB,2373804,2373804
3356827,24679,3.35683E+11,40,52:38.5,0,2,WEB,2373806,2373806
3357164,24679,3.35716E+11,40,58:14.9,0,2,WEB,2374071,2374071
3357165,24679,3.35717E+11,40,58:15.0,0,2,WEB,2374073,2374073
3357570,37196,3.35757E+11,40,04:39.8,0,2,WEB,2374480,2374480
3358050,37337,3.35805E+11,40,13:12.1,0,2,WEB,2375035,2375035
3359117,37100,3.35912E+11,40,29:43.9,0,2,WEB,2375990,2375990
3359118,37100,033591180032,40,29:44.0,0,2,WEB,2375992,2375992
3360524,37272,3.36052E+11,40,52:41.1,0,2,WEB,2377303,2377303
3360525,37272,3.36053E+11,40,52:41.2,0,2,WEB,2377305,2377305
3361040,37027,3.36104E+11,40,59:49.5,0,2,WEB,2377751,2377751
3361048,37027,3.36105E+11,40,59:57.5,0,2,WEB,2377770,2377770
3361053,37027,3.36105E+11,40,00:03.3,100,2,WEB,2377778,2428070
3361054,37027,3.36105E+11,40,00:09.0,0,2,WEB,2377781,2377781
3361057,37027,3.36106E+11,40,00:14.5,0,2,WEB,2377783,2377783
3361538,24088,3.36154E+11,40,05:39.0,0,2,WEB,2378132,2378132
3361539,24088,033615390017,40,05:39.1,0,2,WEB,2378134,2378134
3361540,24088,3.36154E+11,40,05:39.2,0,2,WEB,2378136,2378136
3361541,24088,3.36154E+11,40,05:39.2,0,2,WEB,2378138,2378138
3361542,24088,3.36154E+11,40,05:39.3,0,2,WEB,2378140,2378140
3361543,24088,3.36154E+11,40,05:39.3,0,2,WEB,2378142,2378142
3362360,36665,3.36236E+11,40,18:38.3,0,2,WEB,2378907,2378907
3362361,36665,3.36236E+11,40,18:38.3,0,2,WEB,2378909,2378909
3362362,36665,3.36236E+11,40,18:38.4,0,2,WEB,2378911,2378911
3362444,37647,3.36244E+11,40,19:43.2,0,2,WEB,2379001,2379001
3362603,36966,033626030066,40,20:59.6,100,2,WEB,2379065,2428365
3364733,37293,3.36473E+11,40,50:58.6,0,2,WEB,2380772,2380772
3367164,37633,3.36716E+11,40,22:32.5,0,2,WEB,2382363,2382363
3367412,27060,033674120041,40,24:40.5,0,2,WEB,2382464,2382464
3367413,27060,3.36741E+11,40,24:40.6,0,2,WEB,2382466,2382466
3367414,27060,3.36741E+11,40,24:40.7,0,2,WEB,2382470,2382470
3367415,27060,3.36742E+11,40,24:40.7,0,2,WEB,2382474,2382474
3367416,27060,3.36742E+11,40,24:40.8,0,2,WEB,2382476,2382476
3367422,37611,033674220088,40,24:52.0,0,2,WEB,2382483,2382483
3368524,37014,3.36852E+11,40,37:12.5,0,2,WEB,2383081,2383081
3368735,36908,3.36874E+11,40,40:48.8,0,2,WEB,2383245,2383245
3368737,36908,033687370046,40,40:48.8,0,2,WEB,2383247,2383247
3369400,37207,3.3694E+11,40,51:15.9,0,2,WEB,2383795,2383795
3372313,24679,3.37231E+11,40,32:55.4,0,2,WEB,2385732,2385732
3372314,24679,3.37231E+11,40,32:55.7,0,2,WEB,2385734,2385734
3372547,24088,3.37255E+11,40,35:39.2,0,2,WEB,2385864,2385864
3376544,36954,3.37654E+11,40,32:06.8,0,2,WEB,2388542,2388542
3376888,24088,3.37689E+11,40,38:25.8,0,2,WEB,2388856,2388856
3377069,24088,3.37707E+11,40,42:02.3,0,2,WEB,2389038,2389038
3377070,24088,3.37707E+11,40,42:02.3,0,2,WEB,2389044,2389044
3381102,37144,3.3811E+11,40,41:46.2,0,2,WEB,2392053,2392053
3381967,24088,3.38197E+11,40,56:48.3,0,2,WEB,2392863,2392863
3381968,24088,3.38197E+11,40,56:48.3,0,2,WEB,2392865,2392865
3382147,24088,3.38215E+11,40,00:01.3,0,2,WEB,2393003,2393003
3382148,24088,3.38215E+11,40,00:01.4,0,2,WEB,2393006,2393006
3382149,24088,3.38215E+11,40,00:01.5,100,2,WEB,2393008,2430660
3383669,37304,3.38367E+11,40,22:32.1,0,2,WEB,2394100,2394100
3385901,37515,3.3859E+11,40,51:14.9,0,2,WEB,2395655,2395655
3385902,37515,3.3859E+11,40,51:15.0,0,2,WEB,2395657,2395657
3386259,37619,3.38626E+11,40,55:09.3,0,2,WEB,2395890,2395890
3387333,37303,3.38733E+11,40,07:42.8,0,2,WEB,2396527,2396527
3387338,24088,3.38734E+11,40,07:46.3,100,2,WEB,2396536,2431244
3387702,24679,3.3877E+11,40,11:03.3,100,2,WEB,2396657,2431270
3387704,24679,3.3877E+11,40,11:03.3,0,2,WEB,2396659,2396659
3387705,24679,3.38771E+11,40,11:03.4,0,2,WEB,2396661,2396661
3388133,24088,3.38813E+11,40,15:21.7,0,2,WEB,2396881,2396881
3388134,24088,3.38813E+11,40,15:21.8,100,2,WEB,2396883,2431304
3388135,24088,033881350047,40,15:21.8,100,2,WEB,2396885,2431315
3389130,37463,3.38913E+11,40,26:10.0,0,2,WEB,2397456,2397456
3389139,37463,3.38914E+11,40,26:21.6,0,2,WEB,2397467,2397467
3390900,36805,3.3909E+11,40,46:10.2,0,2,WEB,2398775,2398775
3392784,37275,3.39278E+11,40,59:47.7,0,2,WEB,2399801,2399801
3393183,37656,3.39318E+11,40,02:39.1,0,2,WEB,2400033,2400033
3393463,37585,3.39346E+11,40,05:10.2,0,2,WEB,2400203,2400203
3393464,37585,3.39346E+11,40,05:10.3,0,2,WEB,2400205,2400205
3393465,37585,3.39347E+11,40,05:10.3,100,2,WEB,2400207,2431867
3393466,37585,3.39347E+11,40,05:10.4,0,2,WEB,2400209,2400209
3393467,37585,3.39347E+11,40,05:10.5,0,2,WEB,2400211,2400211
3394551,37759,3.39455E+11,40,12:28.3,0,2,WEB,2400674,2400674
3394733,24088,3.39473E+11,40,14:04.2,0,2,WEB,2400775,2400775
3395166,24088,3.39517E+11,40,18:06.3,0,2,WEB,2401047,2401047
3395167,24088,3.39517E+11,40,18:06.3,0,2,WEB,2401049,2401049
3395168,24088,3.39517E+11,40,18:06.4,0,2,WEB,2401051,2401051
3395170,24088,3.39517E+11,40,18:06.4,0,2,WEB,2401053,2401053
3395171,24088,3.39517E+11,40,18:06.5,0,2,WEB,2401055,2401055
3395976,37307,3.39598E+11,40,27:18.3,0,2,WEB,2401663,2401663
3396004,37296,3.396E+11,40,27:32.7,0,2,WEB,2401711,2401711
3396065,37296,3.39607E+11,40,28:19.0,0,2,WEB,2401798,2401798
3396337,37296,3.39634E+11,40,31:16.4,100,2,WEB,2401990,2432211
3396708,37371,3.39671E+11,40,35:07.3,0,2,WEB,2402284,2402284
3397386,37506,3.39739E+11,40,42:19.2,0,2,WEB,2402802,2402802
3397387,37506,3.39739E+11,40,42:19.3,0,2,WEB,2402804,2402804
3397575,35976,3.39758E+11,40,44:42.3,0,2,WEB,2402912,2402912
3397576,35976,3.39758E+11,40,44:42.3,0,2,WEB,2402914,2402914
3397655,37584,3.39766E+11,40,45:35.3,100,2,WEB,2402973,2432332
3399496,37519,3.3995E+11,40,02:24.4,0,2,WEB,2404154,2404154
3400186,24077,3.40019E+11,40,09:23.7,0,2,WEB,2404584,2404584
3400234,24077,3.40023E+11,40,09:46.5,100,2,WEB,2404602,2432538
3401115,37684,3.40112E+11,40,17:55.4,100,2,WEB,2405210,2432603
3401774,37701,3.40177E+11,40,25:00.9,0,2,WEB,2405639,2405639
3402860,37016,3.40286E+11,40,34:57.1,100,2,WEB,2406201,2432833
3407158,37123,3.40716E+11,40,19:26.8,100,2,WEB,2409416,2433341
3407443,37387,3.40744E+11,40,22:41.7,100,2,WEB,2409652,2433381
3407444,37387,034074440030,40,22:41.7,0,2,WEB,2409654,2409654
3407571,37446,3.40757E+11,40,24:12.6,0,2,WEB,2409762,2409762
3408136,37647,3.40814E+11,40,31:37.7,0,2,WEB,2410293,2410293
3410115,37033,3.41012E+11,40,00:33.4,0,2,WEB,2411985,2411985
3410535,37647,3.41054E+11,40,13:06.8,100,2,WEB,2412557,2504613
3410612,37532,3.41061E+11,40,14:31.2,100,2,WEB,2412660,2504621
3412115,26396,3.41212E+11,40,58:59.1,0,2,WEB,2419555,2419555
3412438,37079,3.41244E+11,40,09:13.0,0,2,WEB,2421003,2421003
3412439,37079,034124390030,40,09:13.1,0,2,WEB,2421005,2421005
3412855,34112,034128550015,40,30:19.1,0,2,WEB,2423583,2423583
3412885,25064,3.41289E+11,40,32:29.4,0,2,WEB,2424041,2424041
3413219,37058,3.41322E+11,40,41:57.1,0,2,WEB,2425334,2425334
3413220,37058,3.41322E+11,40,41:57.2,0,2,WEB,2425340,2425340
3413221,37058,3.41322E+11,40,41:57.2,100,2,WEB,2425343,2505165
3413594,37407,3.41359E+11,40,54:45.0,0,2,WEB,2427004,2427004
3413595,37407,3.4136E+11,40,54:45.0,0,2,WEB,2427006,2427006
3413596,37407,3.4136E+11,40,54:45.1,0,2,WEB,2427008,2427008
3413597,37407,3.4136E+11,40,54:45.1,0,2,WEB,2427010,2427010
3413598,37407,034135980041,40,54:45.2,0,2,WEB,2427012,2427012
3414478,37139,3.41448E+11,40,41:19.6,0,2,WEB,2432934,2432934
3415167,37623,3.41517E+11,40,46:39.4,0,2,WEB,2434676,2434676
3415186,37427,3.41519E+11,40,52:48.7,0,2,WEB,2434718,2434718
3416612,37684,3.41661E+11,40,39:38.7,0,2,WEB,2437336,2437336
3417925,37105,3.41793E+11,40,48:18.5,0,2,WEB,2439884,2439884
3418023,37611,3.41802E+11,40,53:33.0,100,2,WEB,2440068,2506197
3418881,37031,3.41888E+11,40,27:41.6,0,2,WEB,2441591,2441591
3419520,37794,3.41952E+11,40,45:07.2,0,2,WEB,2442355,2442355
3419521,37794,3.41952E+11,40,45:07.3,0,2,WEB,2442357,2442357
3419522,37794,3.41952E+11,40,45:07.4,0,2,WEB,2442359,2442359
3419897,37266,3.4199E+11,40,56:58.6,0,2,WEB,2442875,2442875
3420030,37728,3.42003E+11,40,01:39.8,0,2,WEB,2443085,2443085
3421650,37301,3.42165E+11,40,54:09.6,0,2,WEB,2445494,2445494
3421856,24679,3.42186E+11,40,59:09.2,100,2,WEB,2445754,2507086
3421898,27875,3.4219E+11,40,00:00.1,0,2,WEB,2445783,2445783
